property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
house,independant,sector 23,2.7,18620.0,5.0,5.0,2,3.0,Old Property,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
flat,ireo skyon,sector 60,2.65,13125.0,3.0,4.0,3,7.0,Moderately Old,2037.0,0.0,1.0,0.0,0.0,0.0,0.0,152.0
flat,indiabulls centrum park,sector 103,1.2,8432.0,2.0,2.0,3,3.0,Moderately Old,1283.6340206185566,0.0,0.0,0.0,0.0,0.0,1.0,26.0
flat,piedmont taksila heights,sector 37,1.0,6506.0,3.0,3.0,3,8.0,Relatively New,1383.3,0.0,0.0,0.0,0.0,0.0,0.0,49.0
flat,m3m skycity,sector 65,2.1,16030.0,2.0,2.0,2,43.0,New Property,1181.701030927835,0.0,0.0,0.0,0.0,0.0,1.0,127.0
flat,sare homes,sector 92,0.95,4250.0,4.0,3.0,2,16.0,New Property,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
flat,sare green parc 2,sector 92,1.07,5246.0,4.0,3.0,3,10.0,Under Construction,2040.0,1.0,1.0,0.0,0.0,0.0,1.0,86.0
flat,bptp terra,sector 37,1.4,7730.0,3.0,3.0,3,5.0,Relatively New,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0
flat,bestech park view residency,sector 2,1.55,8072.0,3.0,4.0,3,10.0,Moderately Old,1731.958762886598,0.0,1.0,0.0,0.0,0.0,0.0,100.0
house,independant,sector 9,3.5,13410.0,9.0,9.0,3+,3.0,Relatively New,2610.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0
flat,bestech altura,sector 79,1.9,8837.0,3.0,4.0,3,11.0,Under Construction,1939.4329896907218,0.0,0.0,0.0,0.0,0.0,1.0,96.0
flat,m3m woodshire,sector 107,0.75,5490.0,2.0,2.0,3,14.0,Relatively New,1088.6082474226805,0.0,0.0,0.0,1.0,0.0,0.0,174.0
flat,ss the leaf,sector 85,1.1,12471.0,2.0,2.0,3,12.0,Relatively New,1173.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0
flat,smart world gems,sector 89,0.88,7963.0,2.0,2.0,3,2.0,New Property,994.5,1.0,0.0,0.0,0.0,0.0,1.0,44.0
flat,signature global superbia,sector 95,0.4,6728.0,2.0,2.0,3,2.0,Relatively New,535.068,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,orchid petals,sector 49,2.09,11578.0,3.0,3.0,3,0.0,Relatively New,1628.221649484536,0.0,0.0,0.0,0.0,0.0,1.0,49.0
flat,ashiana mulberry,sohna road,0.95,6485.0,2.0,2.0,3,3.0,New Property,1175.97,1.0,0.0,0.0,0.0,0.0,0.0,89.0
house,unitech uniworld resorts,sector 33,10.0,20202.0,5.0,6.0,3,4.0,New Property,4950.0,1.0,1.0,0.0,0.0,0.0,1.0,26.0
house,independant,sector 3,0.55,7333.0,1.0,1.0,0,1.0,Relatively New,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
house,ats tourmaline,sector 109,1.87,8697.0,3.0,4.0,0,12.0,Relatively New,2150.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
house,independant,sector 26,18.25,18250.0,7.0,9.0,3+,4.0,Relatively New,9000.0,1.0,1.0,1.0,1.0,0.0,0.0,77.0
house,independant,sector 7,6.5,15046.0,3.0,2.0,3+,2.0,Old Property,4320.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
flat,dlf express greens,sector 1,1.5,6358.0,4.0,5.0,3,10.0,New Property,2127.9639175257735,0.0,1.0,0.0,0.0,0.0,1.0,32.0
flat,pareena coban residences,sector 99,1.38,7150.0,4.0,5.0,3,1.0,Relatively New,2150.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0
flat,aipl club residences,sector 70,0.95,10215.0,2.0,2.0,1,11.0,New Property,930.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
flat,ireo the corridors,sector 67,1.6,9264.0,3.0,3.0,2,3.0,New Property,1236.5804123711341,0.0,0.0,1.0,0.0,0.0,0.0,142.0
flat,m3m the marina,sector 68,2.22,14322.0,3.0,2.0,3,4.0,Relatively New,1398.1958762886597,0.0,0.0,0.0,0.0,0.0,0.0,44.0
house,independant,sector 3,0.55,6707.0,2.0,2.0,1,2.0,Moderately Old,810.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,eldeco accolade,sohna road,0.73,5775.0,2.0,2.0,3,5.0,Relatively New,898.6030927835052,0.0,0.0,0.0,1.0,0.0,1.0,33.0
flat,alpha corp gurgaonone,sector 84,0.85,6692.0,2.0,2.0,3,6.0,Relatively New,1045.3092783505153,0.0,0.0,0.0,0.0,0.0,0.0,28.0
flat,mapsko royale ville,sector 82,1.15,6424.0,3.0,4.0,2,15.0,Relatively New,1614.6907216494847,0.0,1.0,0.0,1.0,0.0,0.0,104.0
flat,imperia the esfera,sector 37,0.9,6272.0,3.0,3.0,3,9.0,Relatively New,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
flat,unitech uniworld gardens,sector 47,1.05,10531.0,2.0,2.0,2,3.0,Relatively New,897.3,0.0,0.0,0.0,0.0,0.0,0.0,34.0
flat,smart world orchard,sector 61,2.2,13496.0,3.0,3.0,2,3.0,New Property,1467.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0
flat,nagata group housing society,sector 1,0.85,3695.0,3.0,3.0,3,4.0,Relatively New,2074.7422680412374,0.0,1.0,0.0,0.0,0.0,1.0,5.0
house,independant,sector 9,1.1,6111.0,4.0,3.0,1,2.0,Old Property,200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,vatika sovereign park,sector 99,2.45,8812.0,3.0,4.0,3,1.0,New Property,2507.7319587628867,0.0,1.0,0.0,0.0,0.0,0.0,165.0
flat,supertech araville,sector 79,0.9,6950.0,2.0,2.0,N,12.0,Relatively New,1295.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,supertech araville,sector 79,0.71,5522.0,2.0,2.0,N,9.0,Under Construction,1295.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,sbr minda sec 1 imt manesar,sector 1,0.65,4259.0,3.0,2.0,3,6.0,Moderately Old,1373.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.0
flat,ambience creacions,sector 22,4.3,13915.0,3.0,4.0,3,6.0,Relatively New,2600.0,0.0,1.0,0.0,0.0,1.0,0.0,120.0
flat,la vida by tata housing,sector 113,1.9,18500.0,3.0,2.0,2,10.0,Relatively New,1174.3278350515463,0.0,0.0,0.0,1.0,0.0,0.0,174.0
flat,shree vardhman victoria,sector 70,1.62,8307.0,3.0,5.0,3,9.0,Relatively New,1401.9603092783505,0.0,1.0,0.0,0.0,0.0,1.0,43.0
flat,m3m merlin,sector 67,3.0,14655.0,3.0,3.0,3,4.0,Relatively New,2047.0,0.0,0.0,1.0,0.0,0.0,0.0,174.0
house,independant,sector 7,1.15,8518.0,5.0,3.0,2,2.0,Old Property,1350.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
flat,shree vardhman victoria,sector 70,1.6,8205.0,3.0,5.0,3,6.0,Relatively New,1401.9603092783505,0.0,1.0,0.0,0.0,0.0,0.0,108.0
flat,indiabulls centrum park,sector 103,1.65,8250.0,3.0,3.0,3,15.0,Relatively New,1532.0618556701031,1.0,0.0,0.0,0.0,0.0,0.0,38.0
flat,rof ananda,sector 95,0.21,61.0,1.0,1.0,1,13.0,Relatively New,30960.899999999998,0.0,0.0,0.0,0.0,0.0,1.0,68.0
flat,smart world gems,sector 89,0.88,7978.0,2.0,2.0,N,2.0,New Property,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
flat,dlf the ultima,sector 81,2.4,11257.0,3.0,3.0,2,10.0,Relatively New,1800.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0
flat,signature global city 81,sector 81,0.8,14652.0,2.0,2.0,2,4.0,Relatively New,491.4,1.0,0.0,0.0,0.0,0.0,0.0,36.0
house,unitech uniworld resorts,sector 33,9.5,19333.0,6.0,6.0,3+,3.0,Moderately Old,4914.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
flat,dlf regency park,sector 28,1.6,14545.0,2.0,2.0,2,3.0,Relatively New,990.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
flat,dlf regal gardens,sector 90,1.8,7223.0,4.0,4.0,3,7.0,Moderately Old,1998.0670103092784,0.0,0.0,0.0,0.0,0.0,0.0,38.0
flat,paras quartier,sector 2,5.9,11028.0,4.0,4.0,3,19.0,New Property,4826.030927835051,1.0,1.0,1.0,1.0,0.0,0.0,160.0
flat,dlf the belaire,sector 54,7.0,23333.0,4.0,6.0,3,12.0,Moderately Old,2706.1855670103096,0.0,1.0,1.0,1.0,0.0,0.0,108.0
flat,dlf regency park,sector 28,2.35,13224.0,3.0,3.0,2,18.0,Old Property,1602.9639175257732,0.0,1.0,0.0,0.0,0.0,0.0,120.0
flat,mapsko casa bella,sector 82,3.0,6134.0,4.0,6.0,3,25.0,Relatively New,4411.082474226804,0.0,1.0,0.0,1.0,0.0,0.0,119.0
house,experion windchants,sector 112,9.5,23457.0,5.0,5.0,3,2.0,Relatively New,7450.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0
flat,signature global city,sector 37,1.1,8800.0,3.0,3.0,3,1.0,Relatively New,1125.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0
flat,orris carnation residency,sector 85,0.72,4881.0,3.0,3.0,2,9.0,Moderately Old,1350.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0
flat,rof ananda,sector 95,0.38,58.0,2.0,2.0,2,10.0,New Property,58076.1,1.0,0.0,0.0,0.0,0.0,1.0,15.0
house,independant,sector 6,1.25,11574.0,2.0,5.0,1,2.0,New Property,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
flat,pareena mi casa,sector 68,1.7,8504.0,4.0,4.0,3,2.0,New Property,1803.221649484536,0.0,0.0,0.0,0.0,0.0,1.0,47.0
flat,mapsko mount ville,sector 79,1.65,9091.0,3.0,3.0,N,12.0,Relatively New,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,la vida by tata housing,sector 113,1.35,13989.0,2.0,2.0,3,10.0,New Property,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0
flat,signature global park 4,sector 36,0.72,6660.0,3.0,2.0,3,3.0,Under Construction,975.1288659793814,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,shapoorji pallonji joyville gurugram,sector 102,2.5,14000.0,3.0,3.0,3,15.0,Relatively New,1648.0670103092784,0.0,0.0,0.0,0.0,0.0,1.0,151.0
house,dlf city plots phase 4,sector 28,9.54,29444.0,6.0,5.0,3+,3.0,New Property,3240.0,1.0,1.0,1.0,1.0,0.0,0.0,153.0
house,independant,sector 37,1.16,7539.0,1.0,1.0,0,1.0,Relatively New,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,ss the leaf,sector 85,2.0,6578.0,4.0,5.0,3,1.0,Relatively New,2536.59793814433,0.0,1.0,1.0,0.0,0.0,0.0,106.0
flat,bestech park view residency,sector 2,0.55,8461.0,1.0,1.0,2,7.0,Moderately Old,586.340206185567,0.0,0.0,0.0,0.0,0.0,1.0,31.0
flat,pyramid urban homes 2,sector 86,0.5,8319.0,2.0,2.0,1,2.0,Relatively New,540.9,0.0,0.0,0.0,0.0,0.0,1.0,35.0
flat,puri diplomatic greens,sector 111,3.9,13000.0,4.0,5.0,3,6.0,Relatively New,2680.592783505155,0.0,1.0,0.0,0.0,0.0,0.0,160.0
flat,tulip violet,sector 69,1.43,9039.0,3.0,3.0,2,1.0,Relatively New,1423.4536082474226,0.0,0.0,0.0,1.0,0.0,0.0,102.0
flat,godrej,sector 79,2.5,11141.0,3.0,3.0,3,5.0,Relatively New,2244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,signature andour heights,sector 71,0.55,8607.0,2.0,2.0,1,7.0,Relatively New,600.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
flat,gls avenue 51,sector 92,0.21,6953.0,1.0,1.0,1,0.0,Relatively New,271.8,0.0,0.0,0.0,0.0,0.0,1.0,63.0
flat,palam vihar extension west zone rwa,sector 2,0.2,4000.0,1.0,1.0,1,1.0,Moderately Old,450.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,godrej frontier,sector 80,1.1,5705.0,3.0,3.0,3,8.0,Moderately Old,1580.0,0.0,1.0,0.0,0.0,0.0,1.0,111.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.2,14563.0,2.0,2.0,3,0.0,Relatively New,983.751030927835,0.0,0.0,0.0,0.0,0.0,0.0,49.0
house,eros rosewood city,sector 49,3.75,22046.0,3.0,3.0,1,2.0,Old Property,1701.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
house,international city by sobha phase 1,sector 109,6.3,9000.0,4.0,5.0,3+,2.0,Relatively New,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0
flat,pareena mi casa,sector 68,1.9,9227.0,3.0,3.0,3,1.0,Under Construction,1853.1,0.0,1.0,0.0,0.0,0.0,1.0,49.0
flat,adani m2k oyster grande,sector 102,1.9,14074.0,3.0,4.0,3,21.0,Relatively New,1459.4974226804125,0.0,1.0,0.0,0.0,0.0,0.0,60.0
flat,ireo the corridors,sector 67,1.3,10031.0,2.0,2.0,2,1.0,Relatively New,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
flat,ats kocoon,sector 109,1.7,12878.0,3.0,3.0,3,22.0,Relatively New,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
flat,signature global city 81,sector 81,0.82,8639.0,2.0,2.0,3,2.0,Relatively New,955.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
house,eros rosewood city,sector 49,4.05,20769.0,3.0,3.0,3,2.0,Moderately Old,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,46.0
flat,adani brahma samsara vilasa,sector 63,3.35,16470.0,3.0,3.0,3,3.0,New Property,2034.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
flat,breez global hill view,sohna road,0.42,7174.0,2.0,2.0,1,18.0,Relatively New,526.8689999999999,0.0,0.0,0.0,0.0,0.0,1.0,44.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.99,20664.0,2.0,2.0,2,14.0,New Property,1041.7907216494846,0.0,0.0,0.0,0.0,0.0,0.0,152.0
house,international city by sobha phase 2,sector 109,6.5,12037.0,4.0,4.0,3+,1.0,New Property,5400.0,0.0,1.0,0.0,0.0,0.0,0.0,160.0
house,uppal southend,sector 49,6.75,32328.0,4.0,4.0,3,3.0,Relatively New,2088.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0
flat,unitech fresco,sector 50,1.88,10479.0,3.0,3.0,3,14.0,Moderately Old,1790.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0
house,independant,sector 55,2.8,18667.0,4.0,4.0,0,2.0,Old Property,1500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,lotus homz,sector 111,0.36,8888.0,1.0,1.0,1,10.0,Relatively New,364.5,0.0,0.0,0.0,0.0,0.0,1.0,44.0
flat,conscient heritage max,sector 102,2.1,9772.0,3.0,4.0,3,10.0,Relatively New,1938.5309278350517,1.0,1.0,0.0,0.0,0.0,1.0,53.0
flat,capital residences 360,sector 70,1.64,8299.0,3.0,3.0,3,4.0,New Property,1950.0,0.0,1.0,0.0,0.0,0.0,0.0,144.0
flat,sidhartha ncr greens,sector 95,0.6,5576.0,2.0,2.0,2,14.0,Relatively New,970.6185567010309,1.0,0.0,0.0,0.0,0.0,1.0,31.0
flat,raheja vanya,sector 99,0.59,3975.0,2.0,2.0,3,1.0,New Property,1129.4987113402062,0.0,0.0,0.0,0.0,1.0,0.0,96.0
flat,pivotal riddhi siddhi,sector 99,0.72,947.0,2.0,2.0,2,12.0,Relatively New,635.4,0.0,0.0,1.0,0.0,0.0,1.0,31.0
flat,ansal heights 86,sector 86,1.25,7396.0,3.0,2.0,1,2.0,New Property,1524.4845360824743,0.0,0.0,0.0,0.0,0.0,1.0,100.0
flat,shree vardhman flora,sector 90,1.25,4854.0,4.0,4.0,3,10.0,Relatively New,2317.5,1.0,0.0,0.0,1.0,0.0,1.0,174.0
house,independant,sector 50,10.56,32593.0,5.0,5.0,3,3.0,Moderately Old,3240.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0
flat,emaar gurgaon greens,sector 102,1.5,9090.0,3.0,3.0,3,7.0,Relatively New,1204.3620309278351,0.0,0.0,0.0,1.0,0.0,0.0,174.0
flat,vatika the seven lamps,sector 82,1.6,6597.0,4.0,5.0,3,8.0,Relatively New,2187.5,0.0,1.0,0.0,0.0,0.0,1.0,133.0
flat,godrej summit,sector 104,1.35,5000.0,4.0,5.0,3,0.0,Relatively New,2430.0,1.0,1.0,1.0,1.0,0.0,1.0,112.0
flat,dlf the skycourt,sector 86,1.55,8031.0,3.0,3.0,3,5.0,Relatively New,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
house,independant,sector 105,1.2,13333.0,4.0,4.0,1,2.0,Moderately Old,900.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0
house,independant,sector 105,1.2,10122.0,3.0,2.0,1,2.0,Old Property,1185.51,0.0,0.0,0.0,0.0,0.0,1.0,9.0
flat,bptp astaire gardens,sector 70,1.2,7058.0,3.0,3.0,3,2.0,Relatively New,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
flat,tata primanti,sector 72,3.21,16050.0,3.0,4.0,3,15.0,Relatively New,2140.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0
flat,umang monsoon breeze,sector 78,0.69,5390.0,2.0,2.0,2,11.0,Moderately Old,1152.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0
house,independant,sector 13,4.5,9091.0,4.0,5.0,2,2.0,Old Property,4950.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,puri diplomatic greens,sector 111,3.4,11525.0,4.0,5.0,3,14.0,Relatively New,2661.082474226804,0.0,1.0,0.0,0.0,0.0,0.0,94.0
house,dlf city plots phase 2,sector 25,7.5,31686.0,9.0,9.0,3+,4.0,Relatively New,2300.5,1.0,1.0,0.0,1.0,0.0,0.0,160.0
flat,imperia the esfera,sector 37,0.95,5703.0,2.0,2.0,N,17.0,Under Construction,1578.0,0.0,1.0,0.0,0.0,0.0,1.0,66.0
house,independant,sector 43,3.35,26973.0,1.0,1.0,0,1.0,Old Property,1242.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
flat,spaze privvy the address,sector 93,1.25,5701.0,4.0,4.0,3,16.0,Relatively New,2105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,shree vardhman victoria,sector 70,1.8,9230.0,3.0,4.0,3,2.0,New Property,1401.9603092783505,0.0,1.0,0.0,0.0,1.0,1.0,45.0
flat,tulip violet,sector 69,2.0,10167.0,4.0,4.0,1,12.0,Relatively New,1770.3,0.0,0.0,0.0,0.0,0.0,1.0,79.0
house,independant,sector 105,0.38,8444.0,2.0,2.0,2,1.0,Moderately Old,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,ats triumph,sector 104,1.75,7641.0,3.0,4.0,3,11.0,Relatively New,2065.721649484536,0.0,1.0,0.0,0.0,0.0,1.0,110.0
flat,ss the leaf,sector 85,1.85,7682.0,3.0,4.0,3,2.0,Relatively New,2172.1649484536083,1.0,1.0,0.0,0.0,0.0,0.0,49.0
flat,pyramid urban,sector 67,0.7,11844.0,2.0,2.0,1,14.0,New Property,531.9,0.0,0.0,0.0,0.0,0.0,0.0,44.0
house,independant,sector 82,7.0,21605.0,4.0,4.0,3+,1.0,Relatively New,3240.0,1.0,1.0,0.0,1.0,0.0,0.0,49.0
flat,ats triumph,sector 104,2.62,8317.0,4.0,4.0,3,14.0,Relatively New,2841.494845360825,0.0,1.0,0.0,0.0,0.0,1.0,174.0
house,independant,sector 46,4.25,23148.0,5.0,4.0,2,3.0,Moderately Old,1836.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0
house,independant,sector 50,6.5,21667.0,5.0,6.0,0,1.0,Moderately Old,3000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,dlf regal gardens,sector 90,1.25,10416.0,3.0,3.0,3,18.0,Moderately Old,1307.6546391752577,0.0,1.0,0.0,0.0,0.0,1.0,100.0
house,independant,sector 10,3.6,19608.0,3.0,4.0,3,3.0,Moderately Old,1836.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0
flat,sare homes,sector 92,0.95,4750.0,4.0,3.0,2,17.0,New Property,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
flat,ashiana mulberry,sohna road,0.74,6200.0,2.0,2.0,3,12.0,New Property,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
flat,m3m capital,sector 113,2.57,15575.0,4.0,5.0,3,25.0,New Property,2060.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0
flat,shri banke bihari society,sector 56,1.35,6750.0,3.0,3.0,3,5.0,Old Property,1800.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0
flat,ild grand,sector 37,1.35,7142.0,3.0,3.0,N,1.0,New Property,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
flat,ireo the corridors,sector 67,1.4,9433.0,2.0,2.0,2,8.0,Relatively New,1056.3298969072166,1.0,0.0,0.0,0.0,1.0,1.0,90.0
flat,signature global the millennia,sector 37,0.55,9166.0,2.0,2.0,3,3.0,New Property,541.2371134020618,0.0,0.0,0.0,0.0,0.0,1.0,53.0
flat,ansal estella,sector 103,1.5,8670.0,3.0,3.0,3,6.0,Under Construction,1556.5335051546392,0.0,0.0,0.0,0.0,0.0,1.0,58.0
flat,tulip violet,sector 69,1.4,8928.0,3.0,3.0,1,12.0,Relatively New,1247.216494845361,0.0,0.0,0.0,1.0,0.0,0.0,174.0
flat,millenia,sector 37,0.4,6666.0,2.0,2.0,2,4.0,New Property,540.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0
flat,parsvnath green ville,sector 48,2.5,12820.0,4.0,5.0,3,1.0,Moderately Old,1755.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0
flat,aipl zen residences,sector 70,1.25,9904.0,2.0,2.0,3,19.0,Relatively New,1135.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
house,ansal celebrity homes,sector 2,5.2,10000.0,4.0,5.0,2,1.0,Moderately Old,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,tata primanti,sector 72,3.19,12152.0,4.0,5.0,3,20.0,Relatively New,2367.9123711340208,0.0,1.0,0.0,0.0,0.0,0.0,159.0
house,independant,sector 105,1.3,11556.0,3.0,3.0,1,1.0,Moderately Old,1125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,kendriya vihar,sector 56,0.65,8609.0,1.0,1.0,1,0.0,Moderately Old,679.5,0.0,0.0,0.0,0.0,0.0,1.0,143.0
flat,park royal apartment,sector 56,1.71,7600.0,3.0,3.0,3,5.0,Moderately Old,2251.0,0.0,1.0,0.0,0.0,0.0,0.0,118.0
flat,orchid petals,sector 49,4.52,10984.0,5.0,5.0,3,14.0,Moderately Old,3711.9845360824743,1.0,1.0,0.0,1.0,0.0,1.0,49.0
flat,dlf regal gardens,sector 90,1.76,7945.0,4.0,4.0,3,8.0,Relatively New,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0
flat,umang winter hills,sector 77,1.1,5296.0,3.0,4.0,3,9.0,Relatively New,1656.791237113402,0.0,1.0,0.0,0.0,0.0,0.0,49.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.4,11666.0,2.0,2.0,3,0.0,Relatively New,1157.0103092783506,0.0,0.0,0.0,0.0,0.0,0.0,80.0
flat,la vida by tata housing,sector 113,1.75,10489.0,2.0,2.0,3,10.0,Relatively New,1418.9432989690722,1.0,0.0,0.0,0.0,0.0,1.0,93.0
flat,puri diplomatic greens,sector 111,3.45,11694.0,4.0,5.0,3,10.0,Relatively New,2661.082474226804,0.0,1.0,0.0,0.0,0.0,1.0,101.0
house,independant,sector 38,4.0,21786.0,6.0,6.0,3+,4.0,Old Property,1836.0,1.0,1.0,0.0,1.0,1.0,0.0,137.0
flat,puri emerald bay,sector 104,2.65,15007.0,3.0,4.0,3,15.0,Relatively New,1766.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0
flat,ansal api sushant estate,sector 52,0.29,11600.0,1.0,1.0,N,0.0,Moderately Old,225.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
flat,ild greens,sector 37,1.0,4723.0,3.0,3.0,3,3.0,Under Construction,1623.7113402061857,0.0,0.0,0.0,0.0,0.0,1.0,51.0
flat,m3m heights,sector 65,2.1,16653.0,2.0,2.0,3,8.0,New Property,928.75,0.0,0.0,0.0,0.0,0.0,0.0,31.0
flat,gls arawali homes,sohna road,0.28,4307.0,2.0,2.0,2,12.0,New Property,586.340206185567,0.0,0.0,0.0,0.0,0.0,1.0,0.0
house,independant,sector 7,1.16,11693.0,2.0,4.0,2,3.0,Moderately Old,892.8,0.0,0.0,0.0,0.0,1.0,0.0,39.0
flat,conscient elevate,sector 59,4.02,17500.0,3.0,3.0,1,3.0,Under Construction,2065.5,0.0,0.0,0.0,0.0,0.0,1.0,31.0
flat,ace palm floors,sector 89,0.97,7863.0,2.0,2.0,2,1.0,New Property,1110.6,1.0,0.0,0.0,0.0,0.0,0.0,28.0
flat,friends apartment,sector 52,2.0,8510.0,4.0,3.0,3,5.0,Moderately Old,1892.4226804123712,0.0,1.0,0.0,0.0,0.0,0.0,111.0
house,ss hibiscus,sector 50,12.5,40850.0,4.0,4.0,3+,2.0,Relatively New,3060.0,1.0,1.0,0.0,0.0,0.0,0.0,160.0
flat,raheja vedaanta,sector 108,0.7,4522.0,2.0,2.0,3,1.0,Relatively New,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,indiabulls centrum park,sector 103,1.33,8580.0,3.0,3.0,3,8.0,Relatively New,1504.8453608247423,1.0,0.0,0.0,0.0,0.0,0.0,150.0
house,independant,sector 48,5.5,23504.0,4.0,4.0,2,2.0,Relatively New,2340.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0
flat,vidya apartment,sector 3,0.22,4210.0,2.0,2.0,1,1.0,Relatively New,570.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0
house,independant,sector 49,4.45,15451.0,6.0,6.0,3,3.0,Moderately Old,2880.0,1.0,1.0,1.0,1.0,0.0,0.0,152.0
house,ss aaron ville,sector 49,6.5,18808.0,5.0,5.0,2,2.0,Relatively New,3456.0,1.0,1.0,0.0,1.0,0.0,0.0,28.0
flat,tulip ivory,sector 70,2.0,8333.0,4.0,5.0,3,6.0,Moderately Old,1914.9742268041236,0.0,1.0,0.0,0.0,0.0,0.0,95.0
house,independant,sector 25,4.35,32222.0,5.0,4.0,3,3.0,Old Property,1350.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0
flat,sbtl caladium,sector 109,1.8,7072.0,3.0,3.0,3,10.0,Relatively New,1835.0237113402063,0.0,0.0,0.0,0.0,0.0,1.0,174.0
flat,emaar mgf emerald floors premier,sector 65,2.5,15151.0,3.0,3.0,3,3.0,Relatively New,1488.4020618556701,1.0,1.0,0.0,0.0,0.0,1.0,15.0
house,independant,sector 26,8.1,35294.0,5.0,5.0,2,4.0,Old Property,2295.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0
flat,bsf chs,sector 2,0.95,5937.0,3.0,3.0,3,13.0,Old Property,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
